youtube_id,title,publishedAt,channel_name
31hOFJBAwAA,RSCO - Great Path Academy,2022-01-15T02:06:05Z,CT State Department of Education
rX7Q95huTtY,Staying in School Safely During COVID-19:An Evening with CT Medical Experts for Parents and Families,2022-01-14T15:33:44Z,CT State Department of Education
h1npZNfmCZg,Reading Leadership Implementation Council - 1/13/22,2022-01-14T08:19:04Z,CT State Department of Education
DY504z1MtYc,Connecticut Remote Learning Commission - 1/10/22,2022-01-11T07:36:13Z,CT State Department of Education
Mp4cCi4za3I,RSCO - Breakthrough Magnet School South,2022-01-07T16:59:14Z,CT State Department of Education
oBwInR-R_As,RSCO - Montessori Magnet Batchelder School,2022-01-05T23:17:46Z,CT State Department of Education
rwpUtnIEE1I,RSCO - Connecticut Technical High School Systems,2022-01-05T23:09:39Z,CT State Department of Education
9bvwkoamokc,RSCO - Magnet Schools Advantage,2022-01-05T23:02:06Z,CT State Department of Education
4bk4Tmtwc-w,RSCO - Hartford Magnet Trinity College Academy,2022-01-05T22:55:44Z,CT State Department of Education
9QtW1ij6URg,RSCO - Noah Webster Microsociety Magnet,2022-01-05T22:48:19Z,CT State Department of Education
xsB-AdwVonI,RSCO - Connecticut River Academy,2022-01-05T21:37:28Z,CT State Department of Education
